device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,altimeter_m,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,flightSession
171010,2018-06-29 14:15:02,2018-06-29,14:15:02,GPS,14,3822,42,0,0.7,44.801743,1.611488,266,0,358,37,277,444,6,443,26,-495,918,
171010,2018-06-29 14:15:02,2018-06-29,14:15:02,SENSORS,,,,,,,,,,,37,279,447,7,445,47,-484,914,
171010,2018-06-29 14:15:03,2018-06-29,14:15:03,GPS,14,3816,40,0,0.7,44.801743,1.611488,266,0,358,37,276,442,8,438,26,-489,915,
171010,2018-06-29 14:15:03,2018-06-29,14:15:03,SENSORS,,,,,,,,,,,37,277,438,7,436,31,-497,916,
171010,2018-06-29 14:15:04,2018-06-29,14:15:04,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,277,441,5,440,36,-498,916,
171010,2018-06-29 14:15:04,2018-06-29,14:15:04,SENSORS,,,,,,,,,,,37,278,447,7,450,31,-487,916,
171010,2018-06-29 14:15:05,2018-06-29,14:15:05,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,278,443,8,441,29,-481,909,
171010,2018-06-29 14:15:05,2018-06-29,14:15:05,SENSORS,,,,,,,,,,,37,279,445,7,436,31,-505,904,
171010,2018-06-29 14:15:06,2018-06-29,14:15:06,GPS,14,3816,40,0,0.7,44.801743,1.611487,266,0,358,37,277,442,8,430,25,-494,926,
171010,2018-06-29 14:15:06,2018-06-29,14:15:06,SENSORS,,,,,,,,,,,37,278,441,5,434,31,-492,908,
171010,2018-06-29 14:15:07,2018-06-29,14:15:07,GPS,14,3819,41,0,0.7,44.801743,1.611487,266,0,358,37,277,446,7,439,31,-486,922,
171010,2018-06-29 14:15:07,2018-06-29,14:15:07,SENSORS,,,,,,,,,,,37,278,441,11,444,31,-489,928,
171010,2018-06-29 14:15:08,2018-06-29,14:15:08,GPS,14,3819,41,0,0.7,44.801743,1.611487,266,0,358,37,277,446,5,446,32,-486,918,
171010,2018-06-29 14:15:08,2018-06-29,14:15:08,SENSORS,,,,,,,,,,,37,278,444,7,444,31,-497,906,
171010,2018-06-29 14:15:09,2018-06-29,14:15:09,GPS,14,3822,42,0,0.7,44.801743,1.611487,266,0,358,37,277,449,10,451,21,-483,920,
171010,2018-06-29 14:15:09,2018-06-29,14:15:09,SENSORS,,,,,,,,,,,37,278,445,9,449,31,-483,916,
171010,2018-06-29 14:15:10,2018-06-29,14:15:10,GPS,14,3819,41,0,0.7,44.801743,1.611487,266,0,358,37,278,448,9,440,21,-484,925,
171010,2018-06-29 14:15:10,2018-06-29,14:15:10,SENSORS,,,,,,,,,,,37,279,445,12,446,31,-490,920,
171010,2018-06-29 14:15:11,2018-06-29,14:15:11,GPS,14,3816,40,0,0.7,44.801743,1.611488,266,0,358,37,277,447,9,441,18,-489,919,
171010,2018-06-29 14:15:11,2018-06-29,14:15:11,SENSORS,,,,,,,,,,,37,278,445,6,455,31,-484,915,
171010,2018-06-29 14:15:12,2018-06-29,14:15:12,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,278,444,7,451,21,-484,917,
171010,2018-06-29 14:15:12,2018-06-29,14:15:12,SENSORS,,,,,,,,,,,37,279,443,11,442,31,-485,926,
171010,2018-06-29 14:15:13,2018-06-29,14:15:13,GPS,14,3816,40,0,0.7,44.801743,1.611488,266,0,358,37,277,442,14,446,24,-482,921,
171010,2018-06-29 14:15:13,2018-06-29,14:15:13,SENSORS,,,,,,,,,,,37,278,447,9,444,31,-484,925,
171010,2018-06-29 14:15:14,2018-06-29,14:15:14,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,278,446,11,454,25,-481,921,
171010,2018-06-29 14:15:14,2018-06-29,14:15:14,SENSORS,,,,,,,,,,,37,279,444,14,443,31,-475,921,
171010,2018-06-29 14:15:15,2018-06-29,14:15:15,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,276,449,12,458,26,-482,921,
171010,2018-06-29 14:15:15,2018-06-29,14:15:15,SENSORS,,,,,,,,,,,37,277,452,12,452,31,-490,917,
171010,2018-06-29 14:15:16,2018-06-29,14:15:16,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,277,447,10,446,30,-478,918,
171010,2018-06-29 14:15:16,2018-06-29,14:15:16,SENSORS,,,,,,,,,,,37,278,441,7,439,47,-482,920,
171010,2018-06-29 14:15:17,2018-06-29,14:15:17,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,276,443,8,456,23,-495,917,
171010,2018-06-29 14:15:17,2018-06-29,14:15:17,SENSORS,,,,,,,,,,,37,277,449,7,445,31,-486,921,
171010,2018-06-29 14:15:18,2018-06-29,14:15:18,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,276,437,8,445,22,-493,902,
171010,2018-06-29 14:15:18,2018-06-29,14:15:18,SENSORS,,,,,,,,,,,37,277,436,3,450,31,-490,922,
171010,2018-06-29 14:15:19,2018-06-29,14:15:19,GPS,14,3822,42,0,0.7,44.801743,1.611488,266,0,358,37,279,440,14,444,28,-487,922,
171010,2018-06-29 14:15:19,2018-06-29,14:15:19,SENSORS,,,,,,,,,,,37,280,439,10,442,31,-486,918,
171010,2018-06-29 14:15:20,2018-06-29,14:15:20,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,277,441,9,436,32,-484,921,
171010,2018-06-29 14:15:20,2018-06-29,14:15:20,SENSORS,,,,,,,,,,,37,278,443,7,441,31,-499,915,
171010,2018-06-29 14:15:21,2018-06-29,14:15:21,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,278,441,8,448,14,-489,914,
171010,2018-06-29 14:15:21,2018-06-29,14:15:21,SENSORS,,,,,,,,,,,37,279,439,6,450,31,-490,914,
171010,2018-06-29 14:15:22,2018-06-29,14:15:22,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,280,442,9,440,27,-495,913,
171010,2018-06-29 14:15:22,2018-06-29,14:15:22,SENSORS,,,,,,,,,,,37,281,443,6,439,31,-487,908,
171010,2018-06-29 14:15:23,2018-06-29,14:15:23,GPS,14,3811,39,0,0.7,44.801743,1.611488,266,0,358,37,277,446,4,434,31,-486,907,
171010,2018-06-29 14:15:23,2018-06-29,14:15:23,SENSORS,,,,,,,,,,,37,278,442,10,448,31,-494,915,
171010,2018-06-29 14:15:24,2018-06-29,14:15:24,GPS,14,3814,40,0,0.7,44.801743,1.611488,266,0,358,37,278,439,10,442,25,-486,913,
171010,2018-06-29 14:15:24,2018-06-29,14:15:24,SENSORS,,,,,,,,,,,37,279,443,7,440,31,-499,915,
171010,2018-06-29 14:15:25,2018-06-29,14:15:25,GPS,14,3811,39,0,0.7,44.801743,1.611488,266,0,358,37,276,441,6,438,24,-484,916,
171010,2018-06-29 14:15:25,2018-06-29,14:15:25,SENSORS,,,,,,,,,,,37,277,441,5,442,31,-495,916,
171010,2018-06-29 14:15:26,2018-06-29,14:15:26,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,277,444,6,448,38,-491,913,
171010,2018-06-29 14:15:26,2018-06-29,14:15:26,SENSORS,,,,,,,,,,,37,278,442,4,439,47,-490,916,
171010,2018-06-29 14:15:27,2018-06-29,14:15:27,GPS,14,3811,39,0,0.7,44.801743,1.611488,266,0,358,37,276,446,7,452,36,-490,916,
171010,2018-06-29 14:15:27,2018-06-29,14:15:27,SENSORS,,,,,,,,,,,37,277,445,4,439,31,-488,922,
171010,2018-06-29 14:15:28,2018-06-29,14:15:28,GPS,14,3819,41,0,0.7,44.801743,1.611488,266,0,358,37,277,441,4,437,30,-489,911,
171010,2018-06-29 14:15:28,2018-06-29,14:15:28,SENSORS,,,,,,,,,,,37,278,441,6,442,47,-487,916,
171010,2018-06-29 14:15:29,2018-06-29,14:15:29,GPS,14,3816,40,0,0.7,44.801743,1.611488,266,0,358,37,275,447,8,443,31,-484,913,
171010,2018-06-29 14:15:29,2018-06-29,14:15:29,SENSORS,,,,,,,,,,,37,276,444,6,456,47,-493,908,
171010,2018-06-29 14:15:30,2018-06-29,14:15:30,GPS,15,3814,40,0,0.6,44.801743,1.611488,266,0,358,37,276,440,5,443,25,-489,908,
171010,2018-06-29 14:15:30,2018-06-29,14:15:30,SENSORS,,,,,,,,,,,37,277,435,4,445,31,-496,917,
171010,2018-06-29 14:15:31,2018-06-29,14:15:31,GPS,15,3811,39,0,0.6,44.801743,1.611488,266,0,358,37,279,446,2,447,20,-498,917,
171010,2018-06-29 14:15:31,2018-06-29,14:15:31,SENSORS,,,,,,,,,,,37,280,450,4,448,31,-497,906,
171010,2018-06-29 14:15:32,2018-06-29,14:15:32,GPS,15,3814,40,0,0.6,44.801743,1.611488,266,0,358,37,276,446,7,437,33,-488,902,
171010,2018-06-29 14:15:32,2018-06-29,14:15:32,SENSORS,,,,,,,,,,,37,277,444,4,450,47,-505,911,
171010,2018-06-29 14:15:33,2018-06-29,14:15:33,GPS,15,3814,40,0,0.6,44.801743,1.611487,266,0,358,37,277,443,3,443,24,-493,905,
171010,2018-06-29 14:15:33,2018-06-29,14:15:33,SENSORS,,,,,,,,,,,37,278,442,6,447,47,-488,910,
171010,2018-06-29 14:15:34,2018-06-29,14:15:34,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,277,446,5,448,24,-490,914,
171010,2018-06-29 14:15:34,2018-06-29,14:15:34,SENSORS,,,,,,,,,,,37,278,444,8,436,31,-500,906,
171010,2018-06-29 14:15:35,2018-06-29,14:15:35,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,277,444,5,443,32,-491,911,
171010,2018-06-29 14:15:35,2018-06-29,14:15:35,SENSORS,,,,,,,,,,,37,277,446,2,447,31,-480,910,
171010,2018-06-29 14:15:36,2018-06-29,14:15:36,GPS,15,3822,42,0,0.6,44.801743,1.611488,266,0,358,37,276,448,10,445,31,-487,922,
171010,2018-06-29 14:15:36,2018-06-29,14:15:36,SENSORS,,,,,,,,,,,37,278,445,8,442,47,-492,913,
171010,2018-06-29 14:15:37,2018-06-29,14:15:37,GPS,15,3816,40,0,0.6,44.801743,1.611488,266,0,358,37,277,446,7,443,27,-489,904,
171010,2018-06-29 14:15:37,2018-06-29,14:15:37,SENSORS,,,,,,,,,,,37,278,444,8,447,47,-492,914,
171010,2018-06-29 14:15:38,2018-06-29,14:15:38,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,277,442,10,444,41,-504,905,
171010,2018-06-29 14:15:38,2018-06-29,14:15:38,SENSORS,,,,,,,,,,,37,278,441,10,447,47,-492,917,
171010,2018-06-29 14:15:39,2018-06-29,14:15:39,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,278,443,1,438,27,-495,916,
171010,2018-06-29 14:15:39,2018-06-29,14:15:39,SENSORS,,,,,,,,,,,37,279,444,5,445,47,-491,922,
171010,2018-06-29 14:15:40,2018-06-29,14:15:40,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,276,445,4,446,35,-498,909,
171010,2018-06-29 14:15:40,2018-06-29,14:15:40,SENSORS,,,,,,,,,,,37,277,444,5,450,31,-492,923,
171010,2018-06-29 14:15:41,2018-06-29,14:15:41,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,278,444,4,440,34,-486,913,
171010,2018-06-29 14:15:41,2018-06-29,14:15:41,SENSORS,,,,,,,,,,,37,279,441,3,447,47,-489,917,
171010,2018-06-29 14:15:42,2018-06-29,14:15:42,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,278,444,8,443,37,-492,919,
171010,2018-06-29 14:15:42,2018-06-29,14:15:42,SENSORS,,,,,,,,,,,37,279,441,5,449,47,-491,911,
171010,2018-06-29 14:15:43,2018-06-29,14:15:43,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,277,438,1,441,32,-490,916,
171010,2018-06-29 14:15:43,2018-06-29,14:15:43,SENSORS,,,,,,,,,,,37,278,445,2,439,47,-503,912,
171010,2018-06-29 14:15:44,2018-06-29,14:15:44,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,277,447,3,452,34,-495,919,
171010,2018-06-29 14:15:44,2018-06-29,14:15:44,SENSORS,,,,,,,,,,,37,278,444,2,450,47,-492,918,
171010,2018-06-29 14:15:45,2018-06-29,14:15:45,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,276,447,1,451,23,-493,902,
171010,2018-06-29 14:15:45,2018-06-29,14:15:45,SENSORS,,,,,,,,,,,37,277,443,0,452,47,-496,915,
171010,2018-06-29 14:15:46,2018-06-29,14:15:46,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,278,444,-1,447,38,-499,914,
171010,2018-06-29 14:15:46,2018-06-29,14:15:46,SENSORS,,,,,,,,,,,37,279,440,1,455,47,-494,914,
171010,2018-06-29 14:15:47,2018-06-29,14:15:47,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,277,445,3,452,40,-488,918,
171010,2018-06-29 14:15:47,2018-06-29,14:15:47,SENSORS,,,,,,,,,,,37,278,444,2,446,47,-499,913,
171010,2018-06-29 14:15:48,2018-06-29,14:15:48,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,278,444,2,444,34,-494,920,
171010,2018-06-29 14:15:48,2018-06-29,14:15:48,SENSORS,,,,,,,,,,,37,279,450,4,445,47,-499,914,
171010,2018-06-29 14:15:49,2018-06-29,14:15:49,GPS,15,3819,41,0,0.6,44.801743,1.611487,266,0,358,37,276,447,0,449,32,-506,913,
171010,2018-06-29 14:15:49,2018-06-29,14:15:49,SENSORS,,,,,,,,,,,37,277,448,-2,448,47,-489,911,
171010,2018-06-29 14:15:50,2018-06-29,14:15:50,GPS,15,3816,40,0,0.6,44.801743,1.611487,266,0,358,37,277,440,5,449,38,-495,913,
171010,2018-06-29 14:15:50,2018-06-29,14:15:50,SENSORS,,,,,,,,,,,37,278,443,2,450,31,-506,917,
171010,2018-06-29 14:15:51,2018-06-29,14:15:51,GPS,15,3819,41,0,0.6,44.801743,1.611488,266,0,358,37,277,442,3,447,30,-504,916,
171010,2018-06-29 14:15:51,2018-06-29,14:15:51,SENSORS,,,,,,,,,,,37,278,441,4,449,47,-496,916,
171010,2018-06-29 14:15:52,2018-06-29,14:15:52,GPS,15,3819,41,0,0.6,44.801743,1.611492,266,0,358,37,275,444,3,442,28,-497,918,
171010,2018-06-29 14:15:52,2018-06-29,14:15:52,SENSORS,,,,,,,,,,,37,276,443,5,450,31,-505,911,
171010,2018-06-29 14:15:53,2018-06-29,14:15:53,GPS,15,3814,40,0,0.6,44.801743,1.611492,267,0,358,37,277,447,1,451,19,-492,918,
171010,2018-06-29 14:15:53,2018-06-29,14:15:53,SENSORS,,,,,,,,,,,37,278,443,2,453,31,-492,908,
171010,2018-06-29 14:15:54,2018-06-29,14:15:54,GPS,15,3816,40,0,0.6,44.801743,1.611492,267,0,358,37,277,447,4,446,35,-493,916,
171010,2018-06-29 14:15:54,2018-06-29,14:15:54,SENSORS,,,,,,,,,,,37,278,447,3,451,47,-489,913,
171010,2018-06-29 14:15:55,2018-06-29,14:15:55,GPS,15,3816,40,0,0.6,44.801743,1.611493,267,0,358,37,276,444,4,449,38,-498,912,
171010,2018-06-29 14:15:55,2018-06-29,14:15:55,SENSORS,,,,,,,,,,,37,277,444,3,444,47,-491,907,
171010,2018-06-29 14:15:56,2018-06-29,14:15:56,GPS,15,3816,40,0,0.6,44.801743,1.611495,267,0,358,37,277,442,1,444,29,-503,916,
171010,2018-06-29 14:15:56,2018-06-29,14:15:56,SENSORS,,,,,,,,,,,37,278,443,0,442,31,-495,913,
171010,2018-06-29 14:15:57,2018-06-29,14:15:57,GPS,15,3814,40,0,0.6,44.801743,1.611495,267,0,358,37,276,441,7,448,30,-505,911,
171010,2018-06-29 14:15:57,2018-06-29,14:15:57,SENSORS,,,,,,,,,,,37,277,438,3,442,47,-501,913,
171010,2018-06-29 14:15:58,2018-06-29,14:15:58,GPS,15,3816,40,0,0.6,44.801739,1.611493,267,0,358,37,277,446,4,447,29,-495,913,
171010,2018-06-29 14:15:58,2018-06-29,14:15:58,SENSORS,,,,,,,,,,,37,278,447,5,438,47,-496,909,
171010,2018-06-29 14:15:59,2018-06-29,14:15:59,GPS,15,3816,40,0,0.6,44.801739,1.611493,267,0,358,37,278,443,3,444,40,-499,914,
171010,2018-06-29 14:15:59,2018-06-29,14:15:59,SENSORS,,,,,,,,,,,37,279,443,7,437,47,-497,909,
171010,2018-06-29 14:16:00,2018-06-29,14:16:00,GPS,15,3822,42,0,0.6,44.801739,1.611495,267,0,358,37,278,443,3,455,30,-503,912,
171010,2018-06-29 14:16:00,2018-06-29,14:16:00,SENSORS,,,,,,,,,,,37,279,442,5,444,63,-514,895,
171010,2018-06-29 14:16:01,2018-06-29,14:16:01,GPS,15,3819,41,0,0.6,44.801743,1.611495,268,0,358,37,278,443,4,446,34,-496,903,
171010,2018-06-29 14:16:01,2018-06-29,14:16:01,SENSORS,,,,,,,,,,,37,279,446,0,442,47,-491,913,
171010,2018-06-29 14:16:02,2018-06-29,14:16:02,GPS,15,3814,40,0,0.6,44.801743,1.611495,268,0,358,37,277,443,6,455,31,-503,912,
171010,2018-06-29 14:16:02,2018-06-29,14:16:02,SENSORS,,,,,,,,,,,37,278,443,3,436,31,-489,916,
171010,2018-06-29 14:16:03,2018-06-29,14:16:03,GPS,15,3816,40,0,0.6,44.801743,1.611495,268,0,358,37,276,445,2,439,40,-493,913,
171010,2018-06-29 14:16:03,2018-06-29,14:16:03,SENSORS,,,,,,,,,,,37,277,443,2,448,47,-500,908,
171010,2018-06-29 14:16:04,2018-06-29,14:16:04,GPS,15,3814,40,0,0.6,44.801743,1.611495,268,0,358,37,276,445,4,445,28,-503,916,
171010,2018-06-29 14:16:04,2018-06-29,14:16:04,SENSORS,,,,,,,,,,,37,277,441,9,446,31,-503,916,
171010,2018-06-29 14:16:05,2018-06-29,14:16:05,GPS,15,3811,39,0,0.6,44.801743,1.611495,268,0,358,37,277,441,3,440,29,-492,903,
171010,2018-06-29 14:16:05,2018-06-29,14:16:05,SENSORS,,,,,,,,,,,37,278,440,7,439,47,-507,904,
171010,2018-06-29 14:16:06,2018-06-29,14:16:06,GPS,15,3819,41,0,0.6,44.801743,1.611495,268,0,358,37,278,442,4,447,31,-500,913,
171010,2018-06-29 14:16:06,2018-06-29,14:16:06,SENSORS,,,,,,,,,,,37,279,444,6,437,31,-502,914,
171010,2018-06-29 14:16:07,2018-06-29,14:16:07,GPS,15,3819,41,0,0.6,44.801743,1.611495,268,0,358,37,277,440,4,448,33,-507,903,
171010,2018-06-29 14:16:07,2018-06-29,14:16:07,SENSORS,,,,,,,,,,,37,278,440,3,437,31,-507,910,
171010,2018-06-29 14:16:08,2018-06-29,14:16:08,GPS,15,3819,41,0,0.6,44.801743,1.611493,268,0,358,37,277,437,7,447,24,-499,921,
171010,2018-06-29 14:16:08,2018-06-29,14:16:08,SENSORS,,,,,,,,,,,37,277,437,4,441,31,-504,912,
171010,2018-06-29 14:16:09,2018-06-29,14:16:09,GPS,15,3814,40,0,0.6,44.801743,1.611493,268,0,358,37,276,442,5,440,25,-499,902,
171010,2018-06-29 14:16:09,2018-06-29,14:16:09,SENSORS,,,,,,,,,,,37,279,441,2,439,31,-489,911,
171010,2018-06-29 14:16:10,2018-06-29,14:16:10,GPS,15,3816,40,0,0.6,44.801743,1.611493,268,0,358,37,278,437,1,442,26,-500,912,
171010,2018-06-29 14:16:10,2018-06-29,14:16:10,SENSORS,,,,,,,,,,,37,279,435,1,435,31,-497,912,
171010,2018-06-29 14:16:11,2018-06-29,14:16:11,GPS,15,3811,39,0,0.6,44.801743,1.611493,268,0,358,37,278,440,1,443,36,-490,916,
171010,2018-06-29 14:16:11,2018-06-29,14:16:11,SENSORS,,,,,,,,,,,37,280,440,5,436,47,-492,913,
171010,2018-06-29 14:16:12,2018-06-29,14:16:12,GPS,15,3819,41,0,0.6,44.801743,1.611492,268,0,358,37,278,442,14,448,16,-499,909,
171010,2018-06-29 14:16:12,2018-06-29,14:16:12,SENSORS,,,,,,,,,,,37,279,444,9,448,31,-502,908,
171010,2018-06-29 14:16:13,2018-06-29,14:16:13,GPS,15,3822,42,0,0.6,44.801743,1.611492,268,0,358,37,277,439,9,440,29,-495,913,
171010,2018-06-29 14:16:13,2018-06-29,14:16:13,SENSORS,,,,,,,,,,,37,278,442,6,438,47,-492,902,
171010,2018-06-29 14:16:14,2018-06-29,14:16:14,GPS,15,3822,42,0,0.6,44.801743,1.611492,268,0,358,37,277,438,8,441,29,-509,917,
171010,2018-06-29 14:16:14,2018-06-29,14:16:14,SENSORS,,,,,,,,,,,37,278,438,9,447,31,-501,912,
171010,2018-06-29 14:16:15,2018-06-29,14:16:15,GPS,15,3822,42,0,0.6,44.801743,1.611492,268,0,358,37,277,432,7,436,26,-493,911,
171010,2018-06-29 14:16:15,2018-06-29,14:16:15,SENSORS,,,,,,,,,,,37,278,438,14,429,31,-515,898,
171010,2018-06-29 14:16:16,2018-06-29,14:16:16,GPS,15,3819,41,0,0.6,44.801743,1.611492,268,0,358,37,278,435,5,437,44,-517,905,
171010,2018-06-29 14:16:16,2018-06-29,14:16:16,SENSORS,,,,,,,,,,,37,279,434,9,439,31,-502,914,
171010,2018-06-29 14:16:17,2018-06-29,14:16:17,GPS,15,3814,40,0,0.6,44.801743,1.611492,268,0,358,37,277,436,5,444,29,-515,903,
171010,2018-06-29 14:16:17,2018-06-29,14:16:17,SENSORS,,,,,,,,,,,37,278,434,7,439,47,-502,906,
171010,2018-06-29 14:16:18,2018-06-29,14:16:18,GPS,15,3816,40,0,0.6,44.801743,1.61149,268,0,358,37,277,434,8,443,17,-511,897,
171010,2018-06-29 14:16:18,2018-06-29,14:16:18,SENSORS,,,,,,,,,,,37,278,435,9,445,31,-508,891,
171010,2018-06-29 14:16:19,2018-06-29,14:16:19,GPS,15,3816,40,0,0.6,44.801743,1.61149,267,0,358,37,277,433,8,435,33,-501,902,
171010,2018-06-29 14:16:19,2018-06-29,14:16:19,SENSORS,,,,,,,,,,,37,278,436,7,444,31,-506,908,
171010,2018-06-29 14:16:20,2018-06-29,14:16:20,GPS,15,3816,40,0,0.6,44.801743,1.611492,267,0,358,37,277,439,5,443,32,-509,909,
171010,2018-06-29 14:16:20,2018-06-29,14:16:20,SENSORS,,,,,,,,,,,37,278,434,3,450,31,-499,912,
171010,2018-06-29 14:16:21,2018-06-29,14:16:21,GPS,15,3816,40,0,0.6,44.801743,1.611492,267,0,358,37,276,440,8,451,25,-503,909,
171010,2018-06-29 14:16:21,2018-06-29,14:16:21,SENSORS,,,,,,,,,,,37,277,437,10,440,31,-507,902,
171010,2018-06-29 14:16:22,2018-06-29,14:16:22,GPS,15,3816,40,0,0.6,44.801743,1.611492,268,0,358,37,276,438,12,441,27,-501,912,
171010,2018-06-29 14:16:22,2018-06-29,14:16:22,SENSORS,,,,,,,,,,,37,277,439,12,441,31,-500,915,
171010,2018-06-29 14:16:23,2018-06-29,14:16:23,GPS,15,3814,40,0,0.6,44.801743,1.611492,268,0,358,37,277,435,7,462,20,-512,906,
171010,2018-06-29 14:16:23,2018-06-29,14:16:23,SENSORS,,,,,,,,,,,37,278,438,9,447,31,-506,910,
171010,2018-06-29 14:16:24,2018-06-29,14:16:24,GPS,15,3816,40,0,0.6,44.801743,1.611492,268,0,358,37,278,435,4,437,29,-508,902,
171010,2018-06-29 14:16:24,2018-06-29,14:16:24,SENSORS,,,,,,,,,,,37,279,431,3,441,31,-513,903,
171010,2018-06-29 14:16:25,2018-06-29,14:16:25,GPS,15,3816,40,0,0.6,44.801743,1.611492,268,0,358,37,277,442,10,436,32,-508,917,
171010,2018-06-29 14:16:25,2018-06-29,14:16:25,SENSORS,,,,,,,,,,,37,278,438,5,447,31,-507,911,
171010,2018-06-29 14:16:26,2018-06-29,14:16:26,GPS,15,3816,40,0,0.6,44.801743,1.611492,268,0,358,37,277,436,9,441,40,-490,918,
171010,2018-06-29 14:16:26,2018-06-29,14:16:26,SENSORS,,,,,,,,,,,37,278,441,7,443,47,-495,906,
171010,2018-06-29 14:16:27,2018-06-29,14:16:27,GPS,15,3819,41,0,0.6,44.801743,1.611492,268,0,358,37,277,440,8,438,31,-497,911,
171010,2018-06-29 14:16:27,2018-06-29,14:16:27,SENSORS,,,,,,,,,,,37,278,444,5,437,31,-494,923,
171010,2018-06-29 14:16:28,2018-06-29,14:16:28,GPS,15,3816,40,0,0.6,44.801743,1.61149,268,0,358,37,276,439,6,448,31,-493,913,
171010,2018-06-29 14:16:28,2018-06-29,14:16:28,SENSORS,,,,,,,,,,,37,277,440,8,439,47,-492,916,
171010,2018-06-29 14:16:29,2018-06-29,14:16:29,GPS,15,3814,40,0,0.6,44.801743,1.61149,268,0,358,37,277,443,8,437,23,-500,921,
171010,2018-06-29 14:16:29,2018-06-29,14:16:29,SENSORS,,,,,,,,,,,37,278,445,12,446,31,-487,912,
171010,2018-06-29 14:16:30,2018-06-29,14:16:30,GPS,15,3816,40,0,0.6,44.801743,1.611488,268,0,358,37,277,443,4,438,28,-492,913,
171010,2018-06-29 14:16:30,2018-06-29,14:16:30,SENSORS,,,,,,,,,,,37,278,441,5,437,47,-495,913,
171010,2018-06-29 14:16:31,2018-06-29,14:16:31,GPS,15,3819,41,0,0.6,44.801743,1.611488,268,0,358,37,278,439,6,445,25,-491,906,
171010,2018-06-29 14:16:31,2018-06-29,14:16:31,SENSORS,,,,,,,,,,,37,279,440,7,443,31,-492,914,
171010,2018-06-29 14:16:32,2018-06-29,14:16:32,GPS,15,3816,40,0,0.6,44.801743,1.611487,268,0,358,37,277,444,2,438,22,-488,918,
171010,2018-06-29 14:16:32,2018-06-29,14:16:32,SENSORS,,,,,,,,,,,37,278,438,4,443,47,-494,914,
171010,2018-06-29 14:16:33,2018-06-29,14:16:33,GPS,15,3816,40,0,0.6,44.801743,1.611485,268,0,358,37,275,442,5,449,31,-491,909,
171010,2018-06-29 14:16:33,2018-06-29,14:16:33,SENSORS,,,,,,,,,,,37,276,442,5,440,31,-480,911,
171010,2018-06-29 14:16:34,2018-06-29,14:16:34,GPS,15,3811,39,0,0.6,44.801746,1.611485,268,0,358,37,277,445,7,452,29,-491,919,
171010,2018-06-29 14:16:34,2018-06-29,14:16:34,SENSORS,,,,,,,,,,,37,278,447,1,449,47,-487,913,
171010,2018-06-29 14:16:35,2018-06-29,14:16:35,GPS,15,3819,41,0,0.6,44.801746,1.611485,268,0,358,37,279,444,3,437,17,-495,918,
171010,2018-06-29 14:16:35,2018-06-29,14:16:35,SENSORS,,,,,,,,,,,37,280,443,5,438,47,-485,923,
171010,2018-06-29 14:16:36,2018-06-29,14:16:36,GPS,15,3816,40,0,0.6,44.801746,1.611485,268,0,358,37,278,443,3,441,25,-490,920,
171010,2018-06-29 14:16:36,2018-06-29,14:16:36,SENSORS,,,,,,,,,,,37,279,444,6,433,31,-491,915,
171010,2018-06-29 14:16:37,2018-06-29,14:16:37,GPS,15,3819,41,0,0.6,44.801746,1.611485,268,0,358,37,277,449,9,428,33,-493,916,
171010,2018-06-29 14:16:37,2018-06-29,14:16:37,SENSORS,,,,,,,,,,,37,278,446,4,437,31,-473,921,
171010,2018-06-29 14:16:38,2018-06-29,14:16:38,GPS,15,3816,40,0,0.6,44.801746,1.611483,268,1,270,37,277,447,8,447,38,-491,919,
