device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
180089,2018-06-27 09:14:56,2018-06-27,09:14:56,GPS,9,4173,100,1,1.1,44.801613000000003,1.611728000000000,262,0,311,42,-2033,2502,774,12,-25,1019,
180089,2018-06-27 09:14:56,2018-06-27,09:14:56,SENSORS,,,,,,,,,,,42,-2034,-1599,773,15,-16,1023,
180089,2018-06-27 09:14:57,2018-06-27,09:14:57,GPS,9,4173,100,1,1.1,44.801608999999999,1.611730000000000,262,0,213,42,-2039,2497,766,14,-24,1039,
180089,2018-06-27 09:14:57,2018-06-27,09:14:57,SENSORS,,,,,,,,,,,42,-2039,-1596,772,15,-13,1039,
180089,2018-06-27 09:14:58,2018-06-27,09:14:58,GPS,9,4178,100,1,1.1,44.801605000000002,1.611730000000000,262,0,33,42,-2038,2498,783,13,-24,1039,
180089,2018-06-27 09:14:58,2018-06-27,09:14:58,SENSORS,,,,,,,,,,,42,-2039,-1601,764,31,-20,1055,
180089,2018-06-27 09:14:59,2018-06-27,09:14:59,GPS,9,4175,100,1,1.1,44.801605000000002,1.611732000000000,262,0,170,42,-2039,2496,766,16,-25,1042,
180089,2018-06-27 09:14:59,2018-06-27,09:14:59,SENSORS,,,,,,,,,,,42,-2040,-1596,771,15,-32,1055,
180089,2018-06-27 09:15:00,2018-06-27,09:15:00,GPS,9,4178,100,1,1.1,44.801605000000002,1.611732000000000,262,0,287,42,-2037,2499,767,16,-24,1028,
180089,2018-06-27 09:15:00,2018-06-27,09:15:00,SENSORS,,,,,,,,,,,42,-2038,-1600,767,15,-20,1071,
180089,2018-06-27 09:15:01,2018-06-27,09:15:01,GPS,9,4173,100,1,1.1,44.801600999999998,1.611732000000000,262,0,201,42,-2034,2502,768,7,-22,1036,
180089,2018-06-27 09:15:01,2018-06-27,09:15:01,SENSORS,,,,,,,,,,,42,-2039,-1596,761,15,-22,1055,
180089,2018-06-27 09:15:02,2018-06-27,09:15:02,GPS,9,4173,100,1,1.1,44.801600999999998,1.611732000000000,262,0,2,42,-2037,2499,765,18,-24,1041,
180089,2018-06-27 09:15:02,2018-06-27,09:15:02,SENSORS,,,,,,,,,,,42,-2037,-1599,773,31,-34,1055,
180089,2018-06-27 09:15:03,2018-06-27,09:15:03,GPS,9,4178,100,1,1.1,44.801597999999998,1.611732000000000,263,0,266,42,-2037,2499,767,18,-25,1037,
180089,2018-06-27 09:15:03,2018-06-27,09:15:03,SENSORS,,,,,,,,,,,42,-2039,-1594,765,31,-30,1039,
180089,2018-06-27 09:15:04,2018-06-27,09:15:04,GPS,9,4170,100,1,1.1,44.801597999999998,1.611732000000000,263,0,104,42,-2037,2500,760,15,-25,1043,
180089,2018-06-27 09:15:04,2018-06-27,09:15:04,SENSORS,,,,,,,,,,,42,-2036,-1592,765,31,-1,1039,
180089,2018-06-27 09:15:05,2018-06-27,09:15:05,GPS,9,4178,100,1,1.1,44.801594000000001,1.611732000000000,263,0,121,42,-2033,2502,759,14,-22,1043,
180089,2018-06-27 09:15:05,2018-06-27,09:15:05,SENSORS,,,,,,,,,,,42,-2033,-1592,762,31,-7,1039,
180089,2018-06-27 09:15:06,2018-06-27,09:15:06,GPS,9,4173,100,1,1.1,44.801594000000001,1.611732000000000,263,0,311,42,-2032,2504,759,12,-14,1039,
180089,2018-06-27 09:15:06,2018-06-27,09:15:06,SENSORS,,,,,,,,,,,42,-2025,-1591,759,15,-9,1039,
180089,2018-06-27 09:15:07,2018-06-27,09:15:07,GPS,9,4178,100,1,1.1,44.801594000000001,1.611732000000000,263,0,260,42,-2033,2501,758,13,41,1019,
180089,2018-06-27 09:15:07,2018-06-27,09:15:07,SENSORS,,,,,,,,,,,42,-2029,-1595,757,17,9,1071,
180089,2018-06-27 09:15:08,2018-06-27,09:15:08,GPS,9,4175,100,1,1.1,44.801594000000001,1.611732000000000,264,0,25,41,-2030,2499,766,19,-5,1025,
180089,2018-06-27 09:15:08,2018-06-27,09:15:08,SENSORS,,,,,,,,,,,42,-2026,-1598,759,31,-9,1055,
180089,2018-06-27 09:15:09,2018-06-27,09:15:09,GPS,9,4184,100,1,1.1,44.801589999999997,1.611732000000000,264,0,295,42,-2028,2501,752,17,0,1024,
180089,2018-06-27 09:15:09,2018-06-27,09:15:09,SENSORS,,,,,,,,,,,42,-2026,-1599,765,7,3,1055,
180089,2018-06-27 09:15:10,2018-06-27,09:15:10,GPS,9,4178,100,1,1.1,44.801589999999997,1.611732000000000,264,0,70,41,-2036,2497,771,18,-19,1037,
180089,2018-06-27 09:15:10,2018-06-27,09:15:10,SENSORS,,,,,,,,,,,41,-2040,-1595,768,15,-16,1055,
180089,2018-06-27 09:15:11,2018-06-27,09:15:11,GPS,9,4178,100,1,1.1,44.801589999999997,1.611732000000000,264,0,191,42,-2033,2503,767,14,-18,1037,
180089,2018-06-27 09:15:11,2018-06-27,09:15:11,SENSORS,,,,,,,,,,,41,-2035,-1599,759,31,-29,1039,
180089,2018-06-27 09:15:12,2018-06-27,09:15:12,GPS,9,4175,100,1,1.1,44.801589999999997,1.611732000000000,264,0,77,41,-2036,2497,757,14,-24,1038,
180089,2018-06-27 09:15:12,2018-06-27,09:15:12,SENSORS,,,,,,,,,,,41,-2038,-1597,759,31,-17,1039,
180089,2018-06-27 09:15:13,2018-06-27,09:15:13,GPS,9,4178,100,1,1.1,44.801589999999997,1.611732000000000,264,0,208,41,-2038,2499,757,18,-20,1034,
180089,2018-06-27 09:15:13,2018-06-27,09:15:13,SENSORS,,,,,,,,,,,41,-2036,-1596,752,31,-28,1039,
180089,2018-06-27 09:15:14,2018-06-27,09:15:14,GPS,9,4175,100,1,1.1,44.801589999999997,1.611732000000000,265,0,153,41,-2035,2494,769,19,-24,1039,
180089,2018-06-27 09:15:14,2018-06-27,09:15:14,SENSORS,,,,,,,,,,,41,-2034,-1596,770,15,-27,1055,
180089,2018-06-27 09:15:15,2018-06-27,09:15:15,GPS,9,4178,100,1,1.1,44.801589999999997,1.611732000000000,265,0,6,41,-2030,2498,766,7,-26,1035,
180089,2018-06-27 09:15:15,2018-06-27,09:15:15,SENSORS,,,,,,,,,,,41,-2033,-1596,762,31,-17,1055,
180089,2018-06-27 09:15:16,2018-06-27,09:15:16,GPS,9,4178,100,1,1.1,44.801586000000000,1.611732000000000,265,0,175,41,-2027,2500,772,14,-27,1041,
180089,2018-06-27 09:15:16,2018-06-27,09:15:16,SENSORS,,,,,,,,,,,41,-2029,-1595,765,15,-20,1039,
180089,2018-06-27 09:15:17,2018-06-27,09:15:17,GPS,9,4175,100,1,1.1,44.801586000000000,1.611732000000000,265,0,295,41,-2023,2502,765,10,-26,1035,
180089,2018-06-27 09:15:17,2018-06-27,09:15:17,SENSORS,,,,,,,,,,,41,-2029,-1593,761,31,-24,1039,
180089,2018-06-27 09:15:18,2018-06-27,09:15:18,GPS,9,4173,100,1,1.1,44.801586000000000,1.611732000000000,265,0,351,41,-2028,2501,761,12,-19,1040,
180089,2018-06-27 09:15:18,2018-06-27,09:15:18,SENSORS,,,,,,,,,,,41,-2032,-1594,763,15,-18,1039,
180089,2018-06-27 09:15:19,2018-06-27,09:15:19,GPS,9,4175,100,1,1.1,44.801586000000000,1.611732000000000,265,0,209,41,-2027,2500,760,17,-20,1038,
